id,gender,race,rank,age,career_length,complaint_percentile,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,allegation_count,sustained_count,civilian_compliment_count,discipline_count,honorable_mention_count,major_award_count,trr_count,unsustained_count,number_of_awards,salary
21220,M,White,Police Officer,44,18,97.2985,97.3191,97.6647,73.6047,32,0,2,0,108,1,15,6,153,87006
11524,M,Black,Police Officer,59,30,81.9648,83.7403,66.8305,0.0000,26,2,6,2,15,0,3,9,29,92316
30290,M,White,Police Officer,37,14,98.2156,98.1463,96.1898,78.7772,25,0,2,0,64,0,45,7,86,87006
11077,M,White,Police Officer,71,43,80.5439,70.2112,0.0000,98.4060,24,4,2,4,2,0,0,12,7,78006
11426,M,White,Police Officer,48,23,83.5811,86.3763,86.3344,61.1521,20,0,2,0,49,0,17,13,62,90024
21389,F,Hispanic,Police Officer,55,29,81.9259,64.3863,64.3947,91.0183,24,5,2,4,10,0,2,12,15,89718
31902,M,Hispanic,Police Officer,51,25,96.5305,91.4192,81.4406,79.9133,45,2,3,1,39,1,4,29,61,93354
9807,M,White,Lieutenant of Police,52,23,91.2499,92.8393,94.3720,61.1521,28,1,8,1,98,1,11,16,133,121464
29186,M,White,Police Officer,46,20,91.2728,91.7780,97.1472,70.9637,23,1,4,2,114,0,24,2,143,90024
18002,F,Black,Police Officer as Detective,65,30,92.6047,95.3010,63.4771,72.6399,39,4,2,3,6,0,0,18,14,90540
19888,M,White,Police Officer,50,22,98.5786,98.2260,77.9474,88.3297,51,2,13,1,27,1,1,20,49,90024
29445,M,Hispanic,Police Officer,65,33,95.2887,93.9556,88.9739,0.0000,53,2,2,1,82,0,10,34,104,93240
30820,F,Black,Police Officer,60,24,86.2902,83.7403,65.0095,61.1521,23,1,4,1,10,0,2,11,23,92430
3254,M,White,Police Officer Assigned Evidence Technician,63,33,72.8059,68.2587,79.0448,71.5252,21,1,4,1,37,0,3,13,53,97044
32366,M,White,Police Officer,49,22,99.5644,99.5067,89.8179,95.6348,68,2,1,1,61,3,18,31,125,90024
21548,M,Black,Sergeant of Police,61,33,74.9046,74.6222,70.9477,96.8517,21,0,10,0,7,0,2,12,26,96828
15632,M,Black,Sergeant of Police,42,20,88.4834,87.9709,74.7259,84.8415,21,1,5,1,17,0,17,6,37,104628
14316,M,White,Sergeant of Police,46,21,89.9966,89.5804,93.4405,79.9133,23,0,8,0,80,0,15,8,115,104628
6870,F,Black,Police Officer,53,29,84.9566,57.7487,42.4685,0.0000,28,2,5,2,3,0,0,15,14,96060
32221,M,Hispanic,Police Officer,54,25,92.4076,93.5220,74.6418,61.1521,33,1,3,1,23,0,7,17,49,93354
22527,M,White,Police Officer,52,22,96.6483,94.4833,0.0000,0.0000,20,0,0,0,3,0,0,14,3,58572
9274,F,Black,Police Officer,73,44,82.3860,85.9067,43.1887,94.8916,27,6,2,6,3,0,0,9,8,83604
32275,M,Hispanic,Police Officer,49,22,96.5076,97.0052,89.5591,61.1521,37,1,2,1,59,1,11,21,101,90024
15744,F,White,Police Officer,68,22,89.1598,89.5804,74.2731,79.9133,24,3,4,1,19,0,5,10,35,80724
1901,M,Black,Police Officer / Field Training Officer,58,34,99.1823,96.0484,66.7124,96.0783,90,8,0,8,19,0,8,56,23,98016
2563,M,White,Sergeant of Police,50,22,88.5178,89.5804,90.4777,79.9133,25,2,5,1,64,0,8,5,97,104628
32104,M,White,Police Officer,45,20,96.5038,96.0335,99.1558,90.8461,34,1,2,1,173,2,10,15,214,90024
32167,M,White,Police Officer,52,24,94.6964,91.4192,69.3987,0.0000,36,0,1,0,15,0,1,19,45,93354
28869,M,Black,Police Officer,57,28,85.7056,90.4873,71.3297,79.9133,27,0,3,0,19,0,3,11,35,93354
31979,M,White,Police Officer,46,22,87.8339,88.5838,69.0170,79.9133,23,0,2,0,12,0,1,7,36,90024
20058,F,White,Police Officer,38,14,98.8652,98.6047,96.4518,91.1401,31,2,3,1,71,2,29,7,91,87006
20816,M,White,Police Officer as Detective,49,22,82.5150,77.6460,71.8084,95.6348,19,3,5,3,15,0,13,6,26,97440
5571,M,White,Police Officer,41,16,96.0873,95.2013,98.2857,93.0536,26,2,6,1,112,1,15,7,152,87006
23827,M,Black,Police Officer,77,44,80.5491,71.5102,0.0000,90.4281,20,2,1,1,2,0,0,14,4,69264
29399,M,Hispanic,Police Officer,36,11,98.1965,97.6928,99.8221,94.8475,19,2,5,2,122,1,19,2,145,88296
22516,M,White,Sergeant of Police,50,29,84.4905,81.8766,97.4318,61.1521,27,2,7,3,184,2,18,12,255,111474
156,M,White,Police Officer,50,27,90.7378,86.3763,76.0391,95.6348,32,3,7,3,27,0,2,18,41,89718
2981,M,Black,Police Officer,53,25,79.4620,74.8804,92.3764,79.9133,19,2,2,2,85,0,4,7,105,93354
28130,F,Black,Sergeant of Police,52,25,83.7645,83.7403,61.7977,0.0000,24,0,2,0,10,0,1,10,36,107988
2394,M,Black,Sergeant of Police,68,30,96.0388,70.4593,85.4489,97.2809,49,3,5,2,44,0,0,37,66,99756
23118,M,White,Police Officer,73,45,80.4231,82.9511,65.6190,0.0000,23,2,1,2,7,1,0,14,13,80736
4357,M,White,Police Officer,65,33,79.4926,26.3355,69.4886,0.0000,26,0,9,0,19,0,2,23,41,93240
14399,M,White,Sergeant of Police,61,38,85.4832,80.0355,0.0000,80.9407,28,4,3,4,9,0,0,13,14,93276
31036,M,White,Police Officer as Detective,54,29,74.0935,29.7987,66.0381,0.0000,20,1,1,1,14,0,0,14,31,103932
5498,M,White,Sergeant of Police,50,28,82.9735,77.6460,71.6952,88.3297,25,1,10,1,20,0,7,10,42,111474
22235,M,Hispanic,Police Officer Assigned Canine Handler,56,34,89.9736,77.6460,76.2170,61.1521,39,1,2,1,36,1,5,28,57,100980
16304,M,White,Police Officer,52,22,97.4017,97.7427,96.3159,61.1521,42,0,5,0,117,0,7,21,149,90024
29073,M,White,Police Officer,51,25,93.1871,94.6432,76.0067,61.1521,34,2,3,2,25,0,6,12,46,93354
2307,M,White,Police Officer,68,26,99.1565,97.8930,87.0917,0.0000,67,4,2,4,50,0,7,46,74,83706
10259,M,Hispanic,Police Officer,54,25,95.6440,97.2095,77.9312,61.1521,40,1,1,1,29,0,4,21,43,93354
31199,M,Black,Sergeant of Police,52,25,89.8437,87.5224,84.5522,79.9133,29,4,2,3,48,0,4,13,77,107988
26363,M,White,Police Officer,62,28,96.7177,95.7794,84.2093,79.9133,51,1,4,1,52,0,6,19,69,93354
12104,M,White,Police Officer as Detective,47,25,86.4698,85.1455,79.3964,0.0000,25,3,6,3,33,0,3,15,50,100980
10731,M,Black,Police Officer,54,28,88.1319,74.8804,73.3027,61.1521,32,3,2,3,23,0,1,17,30,92430
20987,M,White,Sergeant of Police,48,24,96.2860,96.7760,73.4709,61.1521,40,0,8,0,19,1,2,18,40,107988
8235,M,Black,Police Officer,75,30,87.3346,84.9723,0.0000,98.1428,22,4,0,3,8,0,1,8,12,60600
16273,F,White,Police Officer,53,25,82.2208,87.5224,82.8735,0.0000,22,0,4,0,43,0,13,4,55,93354
20464,M,Asian/Pacific,Police Officer,50,25,82.7248,49.9924,83.1509,0.0000,21,1,2,1,38,1,1,11,69,86520
27086,M,Hispanic,Police Officer,45,21,91.8994,92.1417,78.8337,61.1521,26,0,4,0,26,2,11,15,44,90960
24887,M,White,Police Officer,40,16,93.8176,93.1583,99.3919,87.7566,20,0,5,0,144,1,41,6,177,87006
22127,M,Hispanic,Police Officer,49,21,90.1647,90.4873,93.9774,61.1521,23,0,7,0,82,2,25,9,125,90024
2106,F,White,Sergeant of Police,69,38,73.4216,54.6578,49.1396,79.7805,19,2,0,2,1,0,0,10,2,93276
14208,M,Hispanic,Police Officer Assigned Evidence Technician,62,34,73.2796,29.7987,77.6369,0.0000,22,0,5,0,41,0,0,16,55,100980
32358,M,White,Detective,52,25,85.5260,88.5838,86.4605,0.0000,24,0,6,0,55,0,5,11,102,100980
28716,M,White,Sergeant of Police,52,24,97.5660,98.0616,83.2228,88.3297,46,3,4,3,41,2,8,16,61,107988
29197,F,White,Police Officer,51,20,96.7101,96.4670,76.2525,84.3582,36,2,3,2,20,0,14,13,31,90024
32237,M,Hispanic,Police Officer,52,25,97.9328,98.4652,80.3571,0.0000,52,0,3,0,36,1,2,22,62,93354
27415,M,White,Sergeant of Police,59,30,97.6348,98.0616,91.1925,79.9133,61,3,1,3,97,2,2,19,119,111474
16281,M,Black,Police Officer,59,32,69.8778,72.3008,67.0341,86.0351,19,2,5,2,12,0,0,8,22,86130
17256,M,White,Police Officer,75,30,86.3293,32.5485,61.2346,0.0000,25,0,0,0,2,0,0,14,5,73116
31472,M,Black,Police Officer,56,32,86.3017,86.7682,40.9997,72.4290,32,0,3,0,3,0,0,23,10,86130
26879,M,Black,Police Officer,52,25,76.3479,83.7403,91.7068,0.0000,21,3,1,3,85,0,15,8,106,93354
17274,M,White,Sergeant of Police,50,29,98.0284,85.1455,81.9193,0.0000,62,1,5,0,47,0,9,41,71,111474
17991,M,Black,Police Officer as Detective,57,29,83.5811,61.9992,54.9827,61.1521,27,2,0,1,7,0,5,18,15,103932
32307,M,White,Police Officer,44,18,99.2816,99.0732,99.7089,95.1465,47,4,5,3,203,3,48,12,261,90024
32271,M,White,Police Officer,39,16,91.0664,88.5141,99.5342,93.0536,19,1,1,1,165,1,30,3,198,87006
67,F,White,Police Officer,62,24,80.0466,83.7403,79.6973,0.0000,19,0,12,0,32,0,3,3,49,93354
31275,M,Black,Police Officer,67,32,77.5563,38.8065,0.0000,99.7077,22,12,0,9,0,1,0,5,3,69270
2383,M,Black,Police Officer,73,45,93.7662,62.1879,62.7014,76.8944,45,3,0,3,8,0,0,32,17,86532
6605,M,Hispanic,Sergeant of Police,56,33,85.7700,38.7338,57.5257,0.0000,32,3,13,3,9,0,0,22,38,110370
27156,M,White,Police Officer,56,28,89.0069,78.6675,82.3197,70.2262,32,0,2,0,43,0,6,24,72,90618
3927,M,White,Police Officer as Detective,73,39,93.6104,60.7502,66.3556,83.0562,40,1,1,1,1,0,0,27,2,84402
24790,M,White,Police Officer,50,22,94.1920,95.0419,78.8498,61.1521,31,2,1,2,27,0,6,13,36,90024
32166,M,Black,Sergeant of Police,56,26,99.8968,99.8206,93.1947,61.1521,110,2,6,2,97,0,10,58,167,107988
18698,M,Hispanic,Police Officer / Mounted Patrol Officer,58,30,75.0869,41.5139,37.0152,0.0000,21,1,2,1,2,0,0,11,11,99978
19344,F,White,Police Officer,54,25,86.1068,90.4873,80.4412,0.0000,25,1,2,1,36,0,2,11,51,93354
19272,M,White,Police Officer,41,17,89.5915,89.9093,97.6259,73.9835,20,2,5,1,106,0,13,5,129,87006
31951,M,Hispanic,Police Officer,44,19,95.5256,95.6897,96.7397,71.9105,29,1,4,1,103,0,13,4,131,90024
16210,F,White,Police Officer,53,28,74.2692,74.8804,76.1458,0.0000,19,2,3,2,29,0,8,7,43,96060
17746,M,White,Sergeant of Police,76,39,93.3988,80.4999,71.6974,0.0000,37,0,1,0,3,0,2,27,6,88578
28759,M,Hispanic,Police Officer,64,34,87.4288,74.8804,68.8909,0.0000,36,0,1,0,20,0,3,22,27,86130
23883,M,White,Police Officer as Detective,71,48,76.5509,70.2674,0.0000,0.0000,20,1,0,1,0,0,0,8,1,74946
28571,F,Black,Police Officer (Per Arbitration Award),68,35,70.8838,60.5493,73.4262,0.0000,20,7,1,7,25,0,0,1,32,97044
24697,M,White,Sergeant of Police,57,33,71.7053,29.7987,76.4498,0.0000,21,1,5,1,36,0,0,14,57,111474
28687,M,White,Police Officer,43,17,96.5458,95.7544,91.7036,92.5154,28,1,6,1,54,0,24,10,70,87006
32180,M,White,Police Officer,46,16,97.6577,96.7211,98.6674,96.4720,29,2,5,0,119,2,17,7,155,87006
24604,M,Hispanic,Police Officer,55,29,89.5457,90.4873,71.2132,79.9133,34,0,4,0,20,0,1,24,31,96060
8774,M,Hispanic,Police Officer,58,23,99.4956,99.2127,63.3697,88.3297,70,2,3,2,9,0,8,47,18,93354
22731,M,White,Police Officer,38,14,98.0360,97.8623,97.7003,78.3386,25,1,5,1,83,0,20,6,103,87006
29120,M,White,Sergeant of Police,59,38,80.4593,84.3831,72.5459,84.0741,27,1,2,1,27,0,9,14,49,101442
889,M,Black,Police Officer,60,24,94.9627,77.8837,0.0000,96.7292,35,7,1,5,0,0,5,19,4,80724
5410,M,Hispanic,Sergeant of Police,66,34,73.0968,53.1622,64.9343,0.0000,21,0,4,0,6,0,4,14,16,102978
27384,M,Black,Police Officer,62,28,97.1401,93.4872,81.2305,0.0000,50,3,5,3,36,0,5,38,49,89718
25321,M,Hispanic,Police Officer,40,15,94.6620,94.8077,98.7159,77.2673,19,1,13,1,107,3,31,7,155,94122
19130,F,Black,Police Officer,59,34,74.9264,53.0197,48.6528,93.0935,23,3,1,3,5,0,0,12,13,95106
3052,M,Black,Sergeant of Police,56,31,87.3552,74.6432,52.6644,97.6216,30,6,0,6,2,0,4,17,8,98766
13975,M,White,Police Officer,51,26,82.4004,61.9992,73.5162,0.0000,22,0,8,0,22,1,4,13,52,93354
26608,M,White,Sergeant of Police,55,29,85.4839,47.6380,50.0857,93.0935,28,0,2,0,5,0,0,19,19,111474
13587,M,Black,Police Officer,50,22,94.2532,93.5220,90.2254,61.1521,33,1,2,0,64,0,15,18,73,90024
20073,M,White,Sergeant of Police,55,27,86.6914,89.5804,64.0942,0.0000,27,0,2,0,11,0,2,11,29,107988
8165,M,White,Sergeant of Police,67,34,80.4134,90.0189,0.0000,83.9745,27,3,5,3,0,0,0,8,11,111474
28937,M,White,Sergeant of Police,57,31,75.7785,53.0197,54.2970,61.1521,22,3,1,3,7,1,4,9,24,111474
32344,M,Black,Police Officer,37,14,99.5759,99.4718,98.4539,78.6028,37,0,3,0,94,2,21,12,110,87006
4822,M,Black,Police Officer,56,29,75.2398,61.9992,55.5196,0.0000,20,1,1,1,7,1,1,13,19,96060
31626,M,White,Police Officer,70,43,71.3815,58.4432,52.1062,0.0000,20,1,2,1,3,0,1,12,10,86130
21812,M,Black,Lieutenant of Police,49,24,89.1980,86.3763,79.5161,61.1521,26,0,2,0,31,0,1,14,55,121464
16396,M,White,Police Officer,64,26,98.0398,97.5782,54.8371,98.3805,55,8,1,8,6,0,2,24,10,90618
1304,M,White,Police Officer,45,21,94.1347,95.4256,90.4292,0.0000,30,1,4,1,63,1,11,10,85,90024
15891,M,White,Police Officer as Detective,50,25,97.7723,95.7794,60.2064,79.9133,52,0,4,0,9,0,1,29,36,100980
26521,M,White,Police Officer,73,50,75.8316,56.5947,51.9753,0.0000,20,0,2,0,3,0,0,14,6,80736
8417,M,White,Lieutenant of Police,48,21,88.1930,89.5804,95.1774,61.1521,22,1,6,1,96,1,9,13,117,117894
27078,M,Hispanic,Police Officer,50,25,90.3524,93.6617,71.0434,92.4530,21,2,0,2,4,0,1,9,5,70656
10038,M,Black,Police Officer,43,17,94.6773,95.3109,81.9840,0.0000,24,1,3,1,26,0,2,4,39,87006
9898,M,White,Police Officer,47,21,90.7226,92.1417,97.5774,0.0000,24,0,16,0,131,0,8,8,180,90024
7311,F,White,Police Officer,45,19,93.4828,93.4020,92.2443,74.7155,22,0,3,0,49,0,8,3,67,78012
21065,M,White,Police Officer,57,34,85.4000,67.2644,0.0000,0.0000,26,4,0,3,0,0,0,14,2,75816
32413,M,Black,Police Officer,57,32,97.6921,97.8772,77.1194,93.0935,69,3,1,3,39,0,5,39,55,96060
7261,M,White,Lieutenant of Police,51,27,88.4223,47.6380,60.9600,88.3297,29,2,3,2,9,0,0,18,22,119076
