officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id
9429,2.543859649122807,8,31,1,98.0589,0.03508771929824561404,2
9430,3.55,6.65,34.65,1,82.11,0.05,2
9431,7.3333333333333333,3.6666666666666665,35.666666666666664,1,65.2096,0,2
9432,3.8,9.4,40.4,1,28.8492,0,2
9433,1.5,18,41,1,37.286,0.5,3
9436,2,29,52,1,92.1099,0,3
9437,5.4166666666666667,15.166666666666666,43.166666666666664,1,66.0723,0,2
9438,3.4,20.8,47.8,1,54.8885,0,3
9439,2.2,6.466666666666667,31.466666666666665,1,70.8188,0,3
9440,1,4,38,1,16.7437,0,3
9441,1.5,9,50,1,19.7157,0,3
9443,5,33,57,1,23.1654,0,3
9445,2.4545454545454545,5.7272727272727275,29.727272727272727,1,58.8247,0.09090909090909090909,2
9448,2.1666666666666667,16,40,1,30.964,0.16666666666666666667,3
9450,1.5,10,37,1,32.161,0,3
9451,2,2,27,1,0,0,3
9453,4.2222222222222222,2,28,1,88.7516,0,2
9454,1.2307692307692308,7.923076923076923,37.92307692307692,1,94.1042,0.12820512820512820513,2
9455,2,7.333333333333333,41.333333333333336,0,22.5211,0,3
9456,2.6666666666666667,2,29,0,78.9614,0,3
9458,4.8484848484848485,11.212121212121213,40.21212121212121,1,85.9577,0.09090909090909090909,2
9459,3.9666666666666667,9.233333333333333,33.233333333333334,1,89.1063,0.06666666666666666667,2
9460,1.8636363636363636,14.818181818181818,37.81818181818182,0,73.2796,0.04545454545454545455,2
9465,1.625,29.25,57.25,1,57.6356,0.125,3
9466,2.6,15.2,46.2,0,53.806,0,3
9467,2.3333333333333333,6.166666666666667,38.166666666666664,1,62.8062,0,2
9469,1.2,20.8,44.8,1,30.3043,0.8,3
9471,4.2,11.5,37.5,1,47.0065,0,2
9472,1.9333333333333333,6.633333333333334,38.63333333333333,1,97.2412,0.03333333333333333333,2
9473,3.6666666666666667,4.777777777777778,35.77777777777778,0,70.1807,0,3
9474,6,2,27,1,0,0,3
9475,9,2.3333333333333335,25.333333333333332,1,0,0,2
9478,3.2,4.857142857142857,32.857142857142854,1,93.1604,0.08571428571428571429,2
9479,2.8928571428571429,9.107142857142858,39.107142857142854,1,92.6369,0.07142857142857142857,2
9481,2,23,50,1,21.661,0,3
9482,2.5833333333333333,9.5,37.5,0,74.0323,0.16666666666666666667,2
9483,4.6666666666666667,2,28,1,0,0,2
9484,2.4545454545454545,4.2727272727272725,34.27272727272727,1,85.1974,0,2
9485,4.5,26.5,50.5,1,24.9398,0,3
9486,4.5,52,76,1,,0,3
9487,1.9333333333333333,9.2,37.2,1,65.0601,0.06666666666666666667,2
9488,3.0909090909090909,17.727272727272727,43.72727272727273,1,49.0664,0,3
9489,39.2,15,37,1,67.5328,0.4,3
9490,3.0869565217391304,7.173913043478261,32.17391304347826,1,77.7043,0,2
9491,2.3157894736842105,6.842105263157895,35.8421052631579,0,72.6913,0.15789473684210526316,2
9493,1.8571428571428571,29,52,1,,0,3
9494,168,0,26,0,,0,3
9495,3,28,52,1,,0,3
9496,3,3.3333333333333335,36.333333333333336,1,59.7684,0.33333333333333333333,3
9499,2.9230769230769231,7.0256410256410255,39.02564102564103,1,94.5971,0.02564102564102564103,2
9500,2.8787878787878788,5.424242424242424,37.42424242424242,1,89.5724,0.03030303030303030303,2
9501,2.2105263157894737,7.7894736842105265,37.78947368421053,1,73.5356,0.05263157894736842105,2
9503,2,21.892857142857142,46.892857142857146,1,84.1179,0.10714285714285714286,2
9504,2.4375,8.6875,36.6875,1,73.4133,0,3
9505,9.5,25.5,53.5,1,46.2898,0,2
9507,3,0,38,0,,0,3
9509,2.75,24.75,47.75,1,60.2843,0,2
9510,2.1666666666666667,6.916666666666667,29.916666666666668,1,51.1673,0.25,2
9511,4.5,26.5,61.5,1,67.3308,0,2
9512,2,3.4444444444444446,40.44444444444444,1,73.8795,0.11111111111111111111,2
9514,6.1666666666666667,5.833333333333333,27.833333333333332,0,50.491,0,1
9515,3.5714285714285714,4,41,1,45.7033,0,3
9517,2.76,5.8,36.8,1,86.1068,0.08,1
9518,1.75,25.75,51.75,1,52.2826,0,2
9519,4.3333333333333333,14.4,38.4,1,59.1838,0,2
9520,2.875,4.875,27.875,1,80.1918,0,1
9521,2.75,9.125,35.125,1,72.1142,0.0625,1
9522,2.95,7.95,43.95,1,79.0684,0,2
9523,2.2777777777777778,6.805555555555555,37.80555555555556,1,92.8012,0.02777777777777777778,2
9524,2.4117647058823529,8.823529411764707,34.8235294117647,1,68.873,0.11764705882352941176,3
9525,4.0909090909090909,7.045454545454546,31.045454545454547,1,83.7568,0,2
9526,4.1666666666666667,2.8333333333333335,29.833333333333332,1,66.994,0,2
9527,4.1363636363636364,8.045454545454545,38.04545454545455,1,81.8922,0,2
9528,3.2,5.1,32.1,0,66.7456,0,2
9529,5.5555555555555556,10.444444444444445,41.44444444444444,1,74.1339,0.05555555555555555556,2
9530,4.5,29.5,51.5,1,46.1774,0,3
9531,3.75,9.5,43.5,0,38.0574,0.5,3
9532,1.6428571428571429,10,33,1,56.5779,0.07142857142857142857,2
9533,2.5,16.5,43.5,0,23.7622,0,3
9534,1.5,11.7,37.7,1,47.8438,0,3
9536,2,8.857142857142858,39.857142857142854,0,38.0386,0.14285714285714285714,3
9546,3.5,1,22,1,,0,3
9549,2.6666666666666667,7.666666666666667,56.666666666666664,0,30.8254,0,2
9550,3.25,4,39,1,30.7645,0,3
9551,3.75,6.6875,30.6875,1,86.6226,0,2
9552,1.8181818181818182,5.818181818181818,48.81818181818182,1,55.401,0.18181818181818181818,2
9553,2.8571428571428571,4.428571428571429,31.428571428571427,1,64.1168,0,3
9554,2,3,36,0,31.2063,0,3
9555,8.3478260869565217,6.565217391304348,33.56521739130435,1,79.7524,0.21739130434782608696,2
9556,2,15.227272727272727,46.22727272727273,1,74.5845,0.04545454545454545455,2
9557,2.6,6.5,30.5,1,72.5727,0.1,2
9558,1.5,0.5,30.5,0,23.633,0,3
9559,4.1276595744680851,6.617021276595745,35.61702127659574,1,97.7876,0.02127659574468085106,2
9560,2.2857142857142857,27,48,1,44.5872,0,3
9562,5.2,6.8,37.8,1,89.8934,0,2
9563,1,17,44,1,,1,3
9564,1.5,17.7,46.7,1,72.8284,0.1,3
9565,3.2,15,49,1,73.6036,0.05,2
9568,1,7,34,1,25.1232,0.5,3
9569,3.3076923076923077,11.076923076923077,38.07692307692308,0,57.514,0.15384615384615384615,2
9570,1.6,3.8,27.8,1,62.8062,0,3
9571,2.2,3.2,34.2,0,74.8271,0,3
9572,2.5714285714285714,4,31,1,48.3933,0.14285714285714285714,2
9573,4.125,9.291666666666666,37.291666666666664,1,90.9174,0,2
9574,3.5714285714285714,2.857142857142857,31.857142857142858,1,91.7237,0.14285714285714285714,2
9576,9.0909090909090909,11.545454545454545,41.54545454545455,1,75.2144,0.09090909090909090909,2
9577,1.7291666666666667,23.333333333333332,48.333333333333336,1,94.194,0.04166666666666666667,2
9579,3.6,4,30,1,56.8989,0,2
9580,7.3333333333333333,2,29,1,75.3697,0,2
9581,2.5,4.5,33.5,0,31.2063,0,3
9582,16.1,2.7,29.7,0,88.8724,0.2,2
9583,2.4565217391304348,6.3478260869565215,39.34782608695652,1,97.1686,0.0217391304347826087,1
9584,2.8,2.2,34.2,1,60.162,0,3
9586,2.3333333333333333,6.333333333333333,35.333333333333336,1,32.3526,0,3
9588,1.8,3.2666666666666666,30.266666666666666,1,93.6533,0,2
9589,2,2.3333333333333335,31.333333333333332,1,72.4313,0,2
9590,3.46875,8.84375,43.84375,1,98.1392,0,2
9591,3,5,34,1,0,0,3
9592,2.75,3.25,30.25,1,72.3281,0,3
9594,1.5,3,36,1,39.7628,1,3
9595,1,6,36,1,,0.5,3
9596,3.25,5.611111111111111,29.61111111111111,1,98.4869,0.02777777777777777778,2
9597,3.5555555555555556,3.111111111111111,32.111111111111114,1,96.8056,0,2
9599,1,2,29,1,43.9188,0,3
9600,4.75,23.5,46.5,1,25.627,0.25,3
9601,3.2,14.08,43.08,1,85.1603,0.12,2
9602,2.0769230769230769,4.230769230769231,30.23076923076923,1,56.9371,0,2
9603,2.1428571428571429,7.714285714285714,32.714285714285715,1,51.324,0.14285714285714285714,3
9604,1.5454545454545455,5.818181818181818,35.81818181818182,1,61.6713,0.09090909090909090909,2
9605,2,2,29,1,65.6643,0,3
9608,1.6666666666666667,3,35,1,45.2791,0,2
9610,1.9166666666666667,19.25,43.25,1,64.3703,0,3
9611,2.875,9.625,33.625,1,47.7017,0,2
9612,1,30,56,1,39.708,0,3
9613,1,1,26,0,63.4674,1,3
9614,3.5,0.5,25.5,1,,0,3
9616,4.2727272727272727,4.545454545454546,30.545454545454547,1,71.9613,0,2
9617,8.1428571428571429,8.571428571428571,31.571428571428573,0,62.3858,0.35714285714285714286,3
9618,13.5,3.5,26.5,0,0,0,3
9619,1.8888888888888889,3.861111111111111,26.86111111111111,1,96.6681,0.02777777777777777778,2
9620,3.5161290322580645,9.64516129032258,33.645161290322584,1,84.3682,0.12903225806451612903,2
9621,3.125,8,36,1,53.0511,0.125,2
9623,2.5,1.5,29.5,1,,0,3
9624,1,2,30,0,0,0,3
9626,4.25,7.75,29.75,1,24.68,0,3
9627,3.0810810810810811,7.054054054054054,32.054054054054056,1,94.4901,0,2
9628,2,2,28,1,39.4703,0,3
9629,3.3414634146341463,6.7073170731707314,32.707317073170735,1,96.1342,0.07317073170731707317,2
9631,1,12.666666666666666,40.666666666666664,1,85.1001,1,3
9633,1.375,7,39,1,82.6858,0.125,3
9634,1.52,7.88,48.88,1,98.9148,0.1,2
9635,2.8888888888888889,26.666666666666668,52.666666666666664,1,72.3012,0,3
9636,2.5714285714285714,15.428571428571429,45.42857142857143,1,46.2976,0.28571428571428571429,3
9637,1,20.666666666666668,54.666666666666664,1,29.0855,0.33333333333333333333,3
9638,5.3333333333333333,16.333333333333332,44.333333333333336,1,45.0525,0.33333333333333333333,3
9639,2,19,48,1,24.9213,0.5,3
9640,2,2.5,26.5,0,24.21,0,3
9641,2,0,32,0,,1,3
9642,1,4,31,0,,1,3
9643,1.9705882352941176,10.264705882352942,35.26470588235294,1,86.6379,0,2
9644,2.4285714285714286,2.5714285714285716,26.571428571428573,0,85.7089,0.14285714285714285714,2
9646,4.2380952380952381,25.61904761904762,49.61904761904762,1,80.2632,0.0952380952380952381,2
9647,1.9411764705882353,19.941176470588236,49.94117647058823,1,72.4311,0.05882352941176470588,2
9648,4.9666666666666667,10.633333333333333,34.63333333333333,1,82.3927,0.13333333333333333333,1
9651,3.3333333333333333,7,30,0,29.2346,0,3
9654,2.125,20.625,42.625,1,42.5908,0.125,2
9655,2.6,16.8,45.8,1,28.9223,0.2,3
9657,1.9565217391304348,14.782608695652174,42.78260869565217,1,74.8933,0,2
9658,3.2857142857142857,20.428571428571427,44.42857142857143,1,67.7014,0,2
9659,5.375,19.375,45.375,1,46.4722,0.25,3
9660,2.6666666666666667,24.333333333333332,50.333333333333336,1,97.0959,0.33333333333333333333,3
9662,3.3333333333333333,4.166666666666667,33.166666666666664,1,67.7888,0.08333333333333333333,2
9663,1.2,26,49,1,44.1182,0.2,3
9664,2.6,6,44,1,33.2849,0,3
9665,2.2857142857142857,25.857142857142858,60.857142857142854,1,67.827,0,3
9670,1.2857142857142857,10,38,1,75.6679,0.14285714285714285714,3
9671,1,16.25,41.25,0,61.4616,0.25,3
9673,3,27,57,1,28.6807,1,3
9674,4.25,8.833333333333334,43.833333333333336,1,80.146,0.08333333333333333333,2
9675,2.9285714285714286,6.571428571428571,39.57142857142857,1,74.1966,0,2
9677,3.5625,5.875,33.875,0,72.2212,0,2
9679,14,8,30,1,,1,3
9682,2.3333333333333333,19,48,1,22.6741,0,3
9683,3,23.75,52.75,1,39.3405,0,3
9684,1.5,1,30,0,89.2126,0.5,3
9686,2.2352941176470588,7.617647058823529,31.61764705882353,1,93.1374,0,2
9687,6.25,6,32,1,31.4508,0,2
9688,1.8666666666666667,9.133333333333333,39.13333333333333,1,88.5441,0.13333333333333333333,3
9689,3.6666666666666667,8.222222222222221,37.22222222222222,1,55.1947,0,3
9690,2.7272727272727273,9.818181818181818,42.81818181818182,1,55.9158,0,2
9691,5.7272727272727273,8.090909090909092,34.09090909090909,1,69.6955,0.09090909090909090909,2
9692,6.5714285714285714,7.428571428571429,30.428571428571427,1,52.7072,0,2
9693,4,4,39,0,41.2823,0.33333333333333333333,3
9694,3.46,5.12,34.12,1,98.6856,0,1
9695,2.0909090909090909,6.2727272727272725,34.27272727272727,1,73.8886,0.36363636363636363636,2
9696,2.3333333333333333,2.3333333333333335,39.333333333333336,1,34.286,0,3
9697,2.4186046511627907,7.069767441860465,31.069767441860463,1,98.8117,0.02325581395348837209,2
9698,3.3333333333333333,6.333333333333333,37.333333333333336,0,30.4994,0,3
9699,2,6.518518518518518,37.51851851851852,1,96.5878,0.03703703703703703704,2
9700,2.9333333333333333,6.133333333333334,37.13333333333333,1,66.9825,0,2
9701,2.2,5.333333333333333,31.333333333333332,1,83.5008,0,2
9702,3.4761904761904762,15.666666666666666,40.666666666666664,1,81.228,0.04761904761904761905,2
9704,2.7368421052631579,9.210526315789474,40.21052631578947,1,90.7455,0,2
9705,1.9555555555555556,14.422222222222222,45.422222222222224,1,91.8077,0.04444444444444444444,2
9707,2.619047619047619,7,30,1,86.5118,0.04761904761904761905,2
9708,3.3333333333333333,5,31,0,25.4977,0,3
9709,2,4,29,1,0,0,3
9711,2.7142857142857143,7.285714285714286,45.285714285714285,0,51.8322,0,2
9712,3.4193548387096774,12.580645161290322,38.58064516129032,1,88.6155,0.22580645161290322581,2
9713,4.4651162790697674,18.046511627906977,40.04651162790697,1,94.884,0.23255813953488372093,2
9714,3.7777777777777778,8.777777777777779,31.77777777777778,1,60.2996,0,2
9715,11,33,58,1,,1,3
9716,4.4,5.1,34.1,1,53.7733,0.1,2
9717,5,6,33,0,0,0,3
9719,3.2,6,46,1,46.3146,0.2,3
9720,1,29,52,1,19.5082,0,3
9721,9,25,55,1,35.8276,1,3
9722,1.3333333333333333,14.333333333333334,41.333333333333336,1,90.0373,0.33333333333333333333,3
9723,3,4.666666666666667,39.666666666666664,0,61.4864,0.33333333333333333333,3
9724,6.4444444444444444,4.444444444444445,39.44444444444444,1,84.6801,0,2
9725,1.76,9.92,46.92,1,85.8164,0.08,2
9726,3.8,4.8,46.8,0,41.7829,0,2
9727,2,2.3333333333333335,28.333333333333332,1,44.3048,0,3
9728,1.7647058823529412,18.529411764705884,46.529411764705884,1,80.6888,0.05882352941176470588,3
9729,13,5,31,0,17.0112,0,3
9731,4.3333333333333333,9,38,0,21.39,0,3
9734,1,35,57,1,44.8471,0,3
9736,1.8571428571428571,7.428571428571429,34.42857142857143,1,47.0292,0,2
9739,1,0,30,1,,1,3
9740,4,2,37,1,64.6135,0,3
9741,1.6428571428571429,6.928571428571429,35.92857142857143,1,84.6395,0.07142857142857142857,2
9742,2.25,9.5,40.5,1,34.2325,0,3
9744,5.3333333333333333,28,51,1,48.9803,0.33333333333333333333,3
9745,4,27.5,53.5,1,17.9797,0,3
9747,3.6666666666666667,14,41,1,28.385,0,3
9749,2.4,3.2,27.2,1,40.6633,0,3
9750,3.6363636363636364,6.545454545454546,39.54545454545455,1,53.8326,0,2
9751,3.5238095238095238,8.142857142857142,33.142857142857146,0,78.9194,0,2
9752,2.2857142857142857,12.285714285714286,36.285714285714285,1,43.5367,0.14285714285714285714,2
9755,1.4,21.2,52.2,1,40.6233,0,3
9757,2.8571428571428571,5.0476190476190474,30.047619047619047,0,78.9194,0.0952380952380952381,2
9758,1.6341463414634146,2.902439024390244,25.902439024390244,1,99.8046,0.21951219512195121951,2
9759,3,27.571428571428573,50.57142857142857,1,88.2278,0.03571428571428571429,2
9760,3.2,6.866666666666666,32.86666666666667,1,75.7938,0,2
9761,5.375,4.125,36.125,0,72.5727,0.125,3
9762,1.75,27.75,49.75,1,23.3556,0,3
9763,7.25,8,46,1,55.8443,0,2
9764,9,5,34,1,34.0186,0,2
9765,2.2,10.2,50.2,1,33.6009,0.2,3
9766,2.5,18,42,1,20.2655,0,3
9768,3.3636363636363636,5.181818181818182,33.18181818181818,1,68.2549,0,2
9769,2,16,38,1,,0,3
9771,3.9,9.15,41.15,0,75.2424,0.25,2
9772,2,14.88888888888889,40.888888888888886,1,46.0869,0,2
9773,1.78,9.54,36.54,1,96.6986,0.04,2
9774,2.75,1.25,30.25,1,52.1226,0,3
9775,1.7142857142857143,9.428571428571429,34.42857142857143,1,36.7009,0.28571428571428571429,2
9776,3.9090909090909091,7.909090909090909,48.90909090909091,1,59.6197,0.09090909090909090909,2
9777,2.75,3,26,1,69.9502,0.5,2
9778,2,26.333333333333332,57.333333333333336,1,54.3785,0.33333333333333333333,3
9780,1,23,45,1,32.0657,0.5,3
9784,12.8333333333333333,17.5,42.5,1,60.6465,0.16666666666666666667,2
9786,1,26,51,1,31.7905,0,3
9789,3,14.384615384615385,50.38461538461539,1,53.8726,0.15384615384615384615,1
9792,3,27,48,1,25.1059,0,3
9793,2,30,52,1,31.7137,0,3
9794,2.4,18.4,44.4,1,37.1493,0,2
9795,2,3.5555555555555554,25.555555555555557,1,73.1262,0.11111111111111111111,3
9796,4.1951219512195122,5.024390243902439,29.024390243902438,1,97.5507,0,1
9797,1.6666666666666667,2.6666666666666665,28.666666666666668,1,68.7881,0,2
9798,4.8,9.6,38.6,1,38.0841,0,2
9800,3.5714285714285714,5.857142857142857,38.857142857142854,1,47.0292,0,2
9803,1.5,4.5,45.5,1,20.2252,0,3
9804,3.7142857142857143,3.4285714285714284,32.42857142857143,1,68.3352,0,2
9805,1.5,12,40,1,45.1072,0.375,3
9806,1,13,39,1,,0,3
9807,3.75,6.571428571428571,35.57142857142857,1,91.2499,0.03571428571428571429,2
9808,4.1818181818181818,4.909090909090909,30.90909090909091,1,81.4031,0.18181818181818181818,2
9809,6.5294117647058824,7.647058823529412,30.647058823529413,1,85.0178,0.05882352941176470588,2
9810,7.75,9,35,1,44.087,0,2
9812,2.2173913043478261,7.3478260869565215,35.34782608695652,1,74.7392,0.26086956521739130435,3
9813,2.75,4,27,1,86.5871,0.16666666666666666667,2
9816,3.85,9.8,30.8,1,75.1366,0.05,2
9818,2.1428571428571429,8.714285714285714,31.714285714285715,1,43.6896,0,3
9819,3.0444444444444444,11.622222222222222,41.62222222222222,1,92.3503,0.02222222222222222222,2
9821,8.3508771929824561,10.929824561403509,36.92982456140351,1,96.072,0.01754385964912280702,2
9822,2.0833333333333333,7.916666666666667,35.916666666666664,1,84.1084,0.20833333333333333333,3
9825,2.25,7,32,1,50.1891,0,2
9826,3.5,23.5,45.5,1,24.0708,0,2
9827,1,17,40,1,84.6293,1,3
9829,3,1,37,1,,0,3
9831,5,14.333333333333334,43.333333333333336,1,21.9787,0,3
9832,3.6470588235294118,3.0588235294117645,30.058823529411764,1,84.8267,0.11764705882352941176,2
9833,2.3333333333333333,26.333333333333332,49.333333333333336,1,34.0303,0,3
9837,1.2857142857142857,27.428571428571427,54.42857142857143,1,38.9831,0,3
9838,2.5555555555555556,11.11111111111111,34.111111111111114,1,66.1075,0.16666666666666666667,2
9839,3.625,5,29,0,46.0663,0,3
9840,1.2142857142857143,4.857142857142857,47.857142857142854,0,69.3825,0.21428571428571428571,3
9842,1.3333333333333333,19.444444444444443,50.44444444444444,1,88.3879,0.33333333333333333333,3
9843,2,7,40,1,27.5267,0,2
9847,3,2,26,1,32.0842,0,3
9850,3.1666666666666667,23.5,52.5,1,43.3447,0.16666666666666666667,3
9851,2.5,3,37,1,30.1899,0,3
9852,2.5,22.125,45.125,1,57.5623,0,2
9854,2,29,60,1,24.7775,1,3
9855,4.75,24.125,47.125,1,76.8289,0,1
9856,1.4117647058823529,4,35,1,94.4619,0.05882352941176470588,3
9857,2.125,11.125,43.125,1,71.7017,0.125,2
9858,2.3333333333333333,1,37,0,29.8919,0,2
9860,1.8823529411764706,10.235294117647058,35.23529411764706,1,71.5257,0.11764705882352941176,2
9861,1.9090909090909091,23.818181818181817,47.81818181818182,1,63.1043,0,2
9863,2.4,7.666666666666667,31.666666666666668,1,82.5303,0,2
9866,3.0909090909090909,6.7272727272727275,35.72727272727273,1,68.2549,0.09090909090909090909,2
9869,1,2,33,1,55.5004,0,3
9871,2.6666666666666667,10.666666666666666,47.666666666666664,0,22.5631,0.33333333333333333333,3
9872,2.5769230769230769,7.1923076923076925,35.19230769230769,1,88.109,0.03846153846153846154,1
9873,2.3333333333333333,10.083333333333334,37.083333333333336,1,66.6654,0.08333333333333333333,2
9874,5.8888888888888889,8.666666666666666,31.666666666666668,0,43.0357,0.22222222222222222222,2
9875,2.9,10.4,39.4,1,85.99,0.3,2
9876,1,20,53,1,0,0,3
9877,2.4,8.4,32.4,1,37.8587,0.4,2
9879,2.5,21.5,45.5,1,58.2458,0.33333333333333333333,2
9881,2.4,3.6,43.6,0,30.6098,0,3
9883,2.3333333333333333,7.388888888888889,34.388888888888886,1,75.6372,0.05555555555555555556,3
9885,1,33,60,1,64.1696,0,3
9886,1.6,5.8,46.8,1,42.5115,0,3
9888,3.4117647058823529,6.705882352941177,30.705882352941178,0,85.0292,0,1
9890,3.5,12.5,53.5,1,27.7382,0,3
9891,2,12.142857142857142,36.142857142857146,0,43.724,0.14285714285714285714,3
9892,4,20,41,1,23.1096,0,3
9893,3,24.5,50.5,1,48.5586,0,3
9894,1.6666666666666667,5.333333333333333,29.333333333333332,1,44.0602,0.16666666666666666667,3
9895,2.5555555555555556,6,30,1,65.8209,0,2
9896,4.3,27.2,50.2,1,73.4436,0.05,1
9897,1.25,6.5,35.5,1,35.5432,0.25,3
9898,3.1666666666666667,7.5,33.5,1,90.7226,0,2
9899,2.6666666666666667,8.333333333333334,38.333333333333336,1,43.4378,0,2
9900,2.7,5,32,1,80.4784,0,1
9902,1.5,30,54,1,51.6125,0,3
9904,2.0666666666666667,16.533333333333335,40.53333333333333,1,73.0645,0,2
9906,2.3157894736842105,7.105263157894737,29.105263157894736,1,90.3787,0.05263157894736842105,2
9907,2,2.5,26.5,0,30.5644,0,3
9908,2.1428571428571429,23.714285714285715,53.714285714285715,1,53.2926,0,3
9909,2.8333333333333333,9.833333333333334,32.833333333333336,0,39.3413,0.16666666666666666667,3
9910,3.2857142857142857,8.071428571428571,40.07142857142857,1,61.3962,0.07142857142857142857,2
9912,6.5454545454545455,7.363636363636363,46.36363636363637,1,57.1625,0,2
9915,3.75,6,31,0,38.0574,0,2
9919,4.7058823529411765,13.676470588235293,42.6764705882353,1,88.5014,0.02941176470588235294,2
9920,3.4545454545454545,7.909090909090909,35.90909090909091,0,59.6118,0.09090909090909090909,2
9921,2.3333333333333333,13.333333333333334,43.333333333333336,0,33.4783,0,3
9922,1.5,5.5,46.5,1,35.39,0.66666666666666666667,3
9923,3.5,31.25,55.25,1,42.198,0.5,3
9924,1.4,3,37,0,37.7059,0,3
9925,6.5,28,55,1,32.0922,0,3
9927,3,1,28,1,,0,3
9928,4.8571428571428571,10.857142857142858,35.857142857142854,1,34.8095,0,2
9929,3,11.25,49.25,1,36.0819,0,3
9930,1.5714285714285714,13.571428571428571,57.57142857142857,0,47.221,0,3
9931,3.6666666666666667,5.777777777777778,34.77777777777778,1,50.3611,0,2
9932,1.9375,17.125,44.125,1,88.0872,0.3125,3
9933,2.3333333333333333,5.733333333333333,30.733333333333334,1,90.2908,0.06666666666666666667,2
9935,1,9,55,1,21.5305,0,3
9938,3.5,-3.75,38.25,0,63.7849,0.25,2
9939,1.75,5,41,1,77.6747,0,3
9940,9,15,40,1,0,0,3
9942,1,21.666666666666668,46.666666666666664,1,36.865,0.33333333333333333333,3
9944,3.1764705882352941,34.588235294117645,59.588235294117645,1,80.7951,0.17647058823529411765,2
9947,2.6923076923076923,8.692307692307692,38.69230769230769,1,56.7167,0,2
9948,2,3.5,32.5,1,0,0,3
9949,1,5,34,0,54.6159,0.33333333333333333333,3
9950,2.75,2.5,30.5,1,72.4313,0,2
9951,2,8.583333333333334,47.583333333333336,0,64.9421,0,2
9952,2.7441860465116279,9.069767441860465,34.06976744186046,1,95.7739,0.02325581395348837209,2
9953,3.2777777777777778,4.055555555555555,31.055555555555557,1,93.3455,0.05555555555555555556,2
