,officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id,avg_allegation_severity,max_allegation_severity,compound,neg,neu,pos
442,617,1.7692307692307692,22.461538461538463,44.46153846153846,1,55.3453,0.07692307692307693,2,11.240769230769232,16.59,0.296,0.244,0.366,0.39
444,619,2.428571428571429,25.57142857142857,49.57142857142857,1,43.3447,0.0,3,7.227142857142858,16.59,-0.9716,0.315,0.685,0.0
445,621,1.6944444444444444,10.25,35.25,1,88.0631,0.08333333333333333,3,9.571111111111112,16.59,-0.4833888888888888,0.19511111111111112,0.7812222222222222,0.023555555555555555
447,624,4.066666666666666,21.4,43.4,0,62.8514,0.0,3,9.424666666666665,16.59,-0.5994,0.412,0.588,0.0
448,625,3.2,11.4,48.4,0,31.6497,0.4,3,6.684,8.22,-0.8689,0.583,0.417,0.0
449,626,3.307692307692308,26.0,47.0,1,59.8168,0.15384615384615385,2,9.91,16.59,-0.4717,0.134,0.854,0.011999999999999999
453,632,3.5,11.933333333333335,36.93333333333333,1,83.3862,0.03333333333333333,1,9.828666666666665,16.59,0.08839999999999999,0.08524999999999999,0.767,0.14775
454,633,3.631578947368421,2.631578947368421,32.631578947368425,1,97.3941,0.05263157894736842,1,10.922105263157894,16.59,-0.47886363636363627,0.24672727272727268,0.7284545454545455,0.02472727272727273
455,634,2.5625,27.5625,50.5625,1,76.0772,0.125,2,7.937333333333333,16.59,-0.84875,0.506,0.494,0.0
457,638,1.5714285714285714,5.0,32.0,1,65.7128,0.2857142857142857,3,6.857142857142857,16.59,0.0386,0.0,0.9804999999999999,0.0195
459,641,4.5,6.625,44.625,1,48.9403,0.0,2,6.89875,9.6,-0.7796333333333333,0.26433333333333336,0.7356666666666666,0.0
462,644,3.4,7.7,39.7,0,55.4774,0.2,2,3.9930000000000003,11.37,-0.6064,0.3035,0.6964999999999999,0.0
463,645,4.583333333333333,12.4,41.4,1,96.626,0.15,2,9.5145,16.59,-0.33746000000000004,0.12433333333333334,0.8561333333333334,0.019533333333333337
464,646,1.2285714285714286,9.2,37.2,1,92.9884,0.028571428571428567,3,7.1582857142857135,16.59,-0.2757,0.104,0.8959999999999999,0.0
472,658,1.5,22.0,47.0,1,75.9787,0.21428571428571427,3,8.568571428571428,17.67,-0.45936666666666665,0.28933333333333333,0.7106666666666667,0.0
474,660,3.8,21.7,47.7,1,55.1407,0.2,2,11.515,17.67,-0.5119,0.20500000000000002,0.775,0.02
475,661,6.25,23.5,50.5,1,48.6306,0.25,2,8.015,9.6,-0.41905,0.2125,0.7569999999999999,0.0305
477,663,1.3333333333333333,24.142857142857146,49.14285714285714,1,81.0619,0.2857142857142857,3,10.048571428571428,16.59,-0.673875,0.2155,0.7442499999999999,0.04025
482,668,3.0,7.2857142857142865,31.285714285714285,1,37.6562,0.0,2,12.195714285714285,42.38,0.0,0.0,1.0,0.0
484,672,3.6666666666666665,5.266666666666667,32.266666666666666,1,65.6987,0.0,2,12.522666666666666,16.59,-0.3520375,0.22162500000000002,0.741,0.03725
485,673,2.5,29.5,49.5,1,32.1292,0.0,3,8.3,13.42,-0.5737,0.26949999999999996,0.6545,0.076
486,674,4.181818181818182,7.454545454545454,40.45454545454545,1,52.3633,0.0,2,10.877272727272729,42.38,-0.3062,0.156,0.844,0.0
487,675,3.625,11.4375,33.4375,0,61.5758,0.0625,2,8.712,17.67,-0.05135,0.0555,0.8955,0.049
488,676,5.157894736842104,5.789473684210527,30.78947368421053,1,71.7059,0.0,1,9.521052631578947,16.59,-0.5419428571428572,0.21028571428571427,0.7837142857142857,0.006142857142857143
490,678,2.0,6.5,31.5,1,81.8922,0.09090909090909091,1,11.88090909090909,17.67,-0.3149,0.18057142857142858,0.7727142857142858,0.046714285714285715
492,681,1.8,12.8,46.8,1,33.3231,0.0,2,3.528,8.22,-0.91,0.362,0.638,0.0
493,682,2.111111111111111,13.555555555555555,39.555555555555564,1,66.8242,0.05555555555555556,3,8.572222222222223,16.59,-0.6465,0.237,0.7474999999999999,0.01575
498,688,1.0,3.0,27.0,0,24.3399,0.3333333333333333,3,2.6933333333333334,6.3,-0.96165,0.3905,0.6094999999999999,0.0
502,695,4.884615384615385,11.576923076923075,32.57692307692308,1,83.4168,0.0,2,10.772307692307693,16.59,-0.7822333333333334,0.484,0.516,0.0
503,696,3.333333333333333,24.66666666666667,53.66666666666666,1,58.7847,0.0,2,8.123333333333333,16.59,-0.5718599999999999,0.26559999999999995,0.6488,0.0852
505,698,1.8571428571428568,7.7142857142857135,31.714285714285715,1,57.7127,0.07142857142857144,2,10.841428571428573,16.59,0.0,0.0,1.0,0.0
514,713,1.75,28.0,50.0,1,39.6238,0.0,3,4.535,13.42,-0.8591,0.243,0.704,0.052
515,715,2.2,7.3,45.3,1,54.3197,0.0,3,7.733,16.59,-0.4158,0.19,0.81,0.0
516,719,1.0,30.0,55.0,1,28.7434,0.0,3,8.22,8.22,-0.872,0.165,0.835,0.0
518,721,4.5,6.25,37.25,1,47.0979,0.125,2,8.97125,17.67,-0.3803,0.4405,0.5595,0.0
519,725,2.7857142857142856,12.464285714285715,46.464285714285715,1,89.0402,0.0,1,11.980714285714285,17.67,-0.3549666666666667,0.14100000000000001,0.859,0.0
520,727,5.666666666666666,8.0,42.0,1,47.2011,0.0,2,12.07333333333333,16.59,-0.5480333333333333,0.204,0.7806666666666667,0.015333333333333332
521,728,3.6666666666666665,14.666666666666664,40.66666666666666,0,27.1476,0.0,3,10.82333333333333,16.59,0.0,0.0,1.0,0.0
522,729,5.5,25.33333333333333,45.33333333333334,1,47.4702,0.0,2,9.398333333333332,13.42,0.0,0.0,1.0,0.0
523,730,2.666666666666667,1.6666666666666667,26.66666666666667,0,52.9751,0.0,3,13.203333333333331,16.59,-0.5423,0.259,0.741,0.0
528,738,5.071428571428571,7.7142857142857135,29.714285714285715,1,62.4546,0.0,2,9.752857142857144,16.59,-0.598,0.258,0.6926666666666668,0.049666666666666665
529,739,2.333333333333333,11.333333333333336,50.33333333333334,1,48.5537,0.0,3,6.958888888888889,23.21,-0.743,0.249,0.751,0.0
530,740,1.4666666666666668,8.2,37.2,0,69.3707,0.2,2,5.6339999999999995,14.73,-0.58075,0.21849999999999997,0.7304999999999999,0.050749999999999997
533,745,3.4,7.2,34.2,0,32.4711,0.2,2,10.856,16.59,-0.3825,0.1485,0.8514999999999999,0.0
534,747,1.7142857142857144,2.7142857142857144,37.714285714285715,0,68.9865,0.14285714285714285,3,9.12,16.59,0.10840000000000001,0.08266666666666667,0.856,0.06133333333333333
535,750,4.0,9.79310344827586,33.793103448275865,1,86.9206,0.06896551724137931,2,8.616896551724139,16.59,-0.45505,0.229,0.771,0.0
538,754,4.0606060606060606,14.545454545454545,48.54545454545455,1,86.929,0.0,2,9.236969696969695,16.59,-0.64225,0.23425,0.73475,0.031
539,756,5.7142857142857135,20.142857142857142,42.142857142857146,1,47.763999999999996,0.2857142857142857,2,9.14,17.67,-0.3556333333333333,0.147,0.8530000000000001,0.0
542,759,6.052631578947368,11.026315789473683,46.026315789473685,1,90.6561,0.05263157894736842,2,9.932894736842105,19.9,-0.5119166666666667,0.23166666666666666,0.7683333333333334,0.0
544,763,1.176470588235294,13.058823529411766,42.058823529411775,1,77.1327,0.23529411764705885,3,8.344117647058823,16.59,-0.31155,0.21766666666666667,0.7639999999999999,0.018333333333333333
545,764,2.5454545454545454,26.818181818181817,48.81818181818182,1,69.8607,0.0,2,9.156363636363634,16.59,-0.09643333333333333,0.122,0.8083333333333332,0.06966666666666667
546,766,2.666666666666667,4.0,29.0,0,73.248,0.0,3,4.58,6.3,-0.47713333333333335,0.17800000000000002,0.769,0.053
547,768,2.0,26.0,46.0,1,34.1133,0.0,3,8.42,13.42,-0.76755,0.284,0.716,0.0
548,769,2.8,24.0,47.0,1,38.4116,0.0,3,8.026,13.42,-0.9819,0.179,0.821,0.0
552,777,3.75,26.5,54.5,1,46.1176,0.25,3,9.3525,16.59,-0.5423,0.241,0.759,0.0
554,780,5.230769230769231,4.615384615384615,30.615384615384613,1,66.8259,0.07692307692307693,2,9.4,16.59,-0.4939,0.083,0.837,0.081
557,785,2.333333333333333,7.666666666666668,46.66666666666666,1,57.3383,0.0,2,5.0,14.73,-0.08050000000000002,0.2145,0.39399999999999996,0.3915
559,787,2.8,10.2,39.2,1,27.816999999999997,0.2,3,11.84,16.59,-0.443,0.1575,0.8135,0.0285
561,790,1.6911764705882353,18.602941176470583,51.602941176470594,1,98.81,0.0735294117647059,2,10.132352941176471,19.9,-0.5167071428571428,0.2245714285714286,0.7292857142857143,0.046071428571428576
567,798,2.0,21.33333333333333,43.33333333333334,1,22.7151,0.3333333333333333,3,8.673333333333332,13.42,-0.4939,0.187,0.732,0.081
576,812,2.4,17.4,54.4,1,57.3178,0.0,3,4.9,16.59,-0.73915,0.242,0.7444999999999999,0.0135
577,814,1.6666666666666667,13.333333333333336,37.333333333333336,1,31.3477,0.0,2,12.65333333333333,16.59,-0.1779,0.098,0.83,0.072
579,818,5.875,9.625,33.625,0,38.1338,0.125,2,10.8825,20.52,-0.8074,0.187,0.813,0.0
582,821,2.916666666666667,13.5,41.5,1,49.7517,0.08333333333333333,2,14.3825,17.67,-0.296,0.167,0.833,0.0
585,825,1.1818181818181819,17.454545454545453,45.45454545454545,1,54.101000000000006,0.2727272727272727,3,8.282727272727271,17.67,-0.463,0.161,0.8260000000000001,0.013
588,828,27.375,11.75,37.75,1,38.1338,0.125,2,9.1475,16.59,-0.699175,0.28675,0.7132499999999999,0.0
591,833,1.9318181818181817,10.522727272727273,33.52272727272727,1,92.2662,0.045454545454545456,2,14.676590909090908,42.38,-0.5287090909090909,0.27899999999999997,0.7110000000000001,0.010000000000000002
593,835,2.7142857142857144,5.428571428571429,33.42857142857143,0,41.0031,0.0,1,11.302857142857144,16.59,-0.12045000000000002,0.089,0.86825,0.04275
594,836,3.8478260869565215,8.26086956521739,32.26086956521739,1,95.197,0.021739130434782608,2,10.028043478260868,20.52,-0.39785000000000004,0.2215,0.7438750000000001,0.034625
596,839,1.0,1.0,27.0,0,36.2253,0.0,3,7.66,7.66,-0.9538,0.4,0.561,0.039
598,841,2.0,21.7,51.7,1,55.2148,0.1,2,7.081,17.67,-0.6892,0.19225,0.7805,0.027250000000000003
599,842,1.6,28.1,53.1,1,85.0031,0.2,2,12.179,16.59,-0.7953,0.249,0.706,0.045
600,843,13.0,20.33333333333333,48.33333333333334,1,67.1525,0.22222222222222224,2,9.170555555555556,20.52,-0.5023500000000001,0.10824999999999999,0.8740000000000001,0.0175
601,844,2.5,2.25,26.25,1,97.4949,0.08333333333333333,2,9.345833333333331,16.59,-0.479875,0.23224999999999998,0.7293749999999999,0.038375
605,849,1.52,12.04,50.04,1,81.0267,0.04,2,8.714,16.59,-0.5434,0.1942857142857143,0.7801428571428571,0.025714285714285714
606,850,1.6111111111111112,9.944444444444443,43.944444444444436,0,73.5101,0.16666666666666666,1,8.167222222222222,42.38,-0.08333333333333333,0.074,0.926,0.0
609,855,3.25,19.75,42.75,1,30.276,0.0,2,13.915,16.59,-0.9747,0.472,0.528,0.0
610,856,2.090909090909091,3.9090909090909087,42.90909090909091,0,56.739,0.09090909090909091,2,6.350909090909091,16.59,-0.6705,0.355,0.645,0.0
612,859,4.4,28.310344827586214,50.31034482758621,1,82.4861,0.0,2,8.812666666666665,16.59,-0.7437333333333332,0.33866666666666667,0.6613333333333333,0.0
613,860,1.5,2.5,31.5,1,58.6966,0.5,3,6.865,7.66,-0.7015,0.3115,0.649,0.039
615,864,3.8181818181818175,8.0,47.0,1,54.0591,0.0,2,10.346363636363636,16.59,-0.8176,0.309,0.623,0.068
617,867,3.391304347826087,6.956521739130435,38.95652173913044,1,88.2088,0.0,2,10.572173913043478,16.59,-0.5848333333333334,0.18566666666666667,0.8143333333333334,0.0
620,870,2.888888888888889,30.66666666666667,57.66666666666666,1,62.4158,0.11111111111111112,3,9.382222222222222,16.59,-0.51935,0.372,0.5455,0.083
624,875,2.25,6.0,39.0,1,24.8823,0.0,3,11.74,16.59,-0.2023,0.14,0.756,0.105
634,885,4.777777777777778,7.166666666666668,32.166666666666664,1,91.8727,0.02777777777777778,1,8.889722222222222,16.59,-0.36267142857142864,0.16057142857142856,0.8232857142857143,0.016285714285714285
635,886,6.4,8.6,33.6,1,30.721,0.2,2,8.772,9.6,-0.49429999999999996,0.27399999999999997,0.726,0.0
637,888,2.625,7.125,28.125,1,44.1175,0.25,2,6.09375,14.1,-0.57075,0.21425,0.78575,0.0
638,889,2.2,2.5142857142857142,38.51428571428571,1,94.9627,0.14285714285714285,1,11.202285714285713,42.38,-0.5902333333333334,0.26299999999999996,0.7370000000000001,0.0
644,899,4.0,20.5,47.5,1,32.0816,0.0,3,9.22,17.67,-0.6908,0.263,0.737,0.0
647,902,2.333333333333333,7.75,38.75,1,86.4086,0.125,3,9.020434782608696,16.59,-0.8271,0.297,0.703,0.0
648,903,2.043478260869565,7.608695652173912,54.60869565217392,0,86.3763,0.17391304347826084,3,6.991363636363637,16.59,-0.5749285714285713,0.23171428571428573,0.7472857142857142,0.020999999999999998
651,908,2.7692307692307687,14.692307692307693,47.69230769230769,0,58.0465,0.3076923076923077,3,10.238461538461538,17.67,-0.6732750000000001,0.323,0.677,0.0
652,909,2.5714285714285716,6.666666666666668,42.66666666666666,1,78.4175,0.19047619047619047,1,10.397142857142857,16.59,-0.44677142857142854,0.18928571428571428,0.7631428571428572,0.04742857142857143
653,910,2.0793650793650795,11.793650793650794,47.79365079365079,1,97.6959,0.14285714285714285,2,10.446825396825394,42.38,-0.5976666666666666,0.241,0.7292222222222222,0.029666666666666668
654,911,18.11111111111111,7.111111111111112,40.111111111111114,1,49.5625,0.22222222222222224,3,9.434444444444445,16.59,-0.41450000000000004,0.13733333333333334,0.8626666666666667,0.0
656,915,3.333333333333333,11.533333333333333,33.53333333333333,1,64.8619,0.0,2,11.943333333333332,23.21,-0.55955,0.234,0.766,0.0
662,923,12.307692307692307,18.23076923076923,45.230769230769226,1,64.5166,0.4615384615384615,3,8.272307692307693,16.59,-0.80105,0.297,0.6659999999999999,0.0365
663,924,2.0,11.0,48.0,1,24.438000000000002,0.0,2,13.16,16.59,-0.7906,0.391,0.609,0.0
664,925,2.8,17.0,48.0,0,28.9117,0.0,3,5.466,7.66,-0.6705,0.619,0.381,0.0
665,926,1.0833333333333333,24.16666666666667,48.16666666666666,1,67.3155,0.6666666666666666,3,5.839166666666666,6.3,-0.32865000000000005,0.14883333333333335,0.8426666666666667,0.008499999999999999
667,928,3.0,19.666666666666668,45.66666666666666,1,24.2387,0.0,3,14.476666666666665,16.59,-0.296,0.058,0.942,0.0
668,929,2.55,26.75,47.75,1,83.4978,0.15,2,6.4155,13.42,-0.66955,0.2525,0.7309999999999999,0.016833333333333336
673,940,3.75,13.25,41.25,1,28.7764,0.0,3,15.1125,17.67,0.0,0.0,1.0,0.0
676,944,8.863636363636363,21.272727272727273,50.27272727272727,1,93.2164,0.09090909090909091,2,10.207272727272729,16.59,-0.4155375,0.15575,0.81175,0.0325
679,949,1.0,2.0,29.0,1,19.9763,1.0,3,13.42,13.42,-0.6634,0.16399999999999998,0.8165,0.0195
681,951,3.6666666666666665,19.666666666666668,42.66666666666666,1,25.176,0.0,3,13.8,16.59,-0.9485,0.267,0.733,0.0
682,952,2.090909090909091,24.272727272727273,46.27272727272727,1,69.2428,0.0,2,7.8563636363636355,17.67,-0.5273333333333333,0.23933333333333331,0.7606666666666667,0.0
683,955,6.0,27.0,49.0,1,34.486,0.0,3,14.545,20.52,-0.7277,0.24100000000000002,0.7376666666666667,0.021
684,957,1.5,22.16666666666667,43.16666666666666,1,52.8741,0.16666666666666666,3,9.673333333333332,13.42,-0.6558,0.156,0.801,0.043
685,958,2.125,5.125,48.125,0,48.9425,0.125,2,9.675,16.59,-0.6705,0.282,0.718,0.0
686,959,4.0,4.6,36.6,1,29.9214,0.0,3,12.024000000000001,16.59,-0.6249,0.389,0.611,0.0
690,965,2.047619047619048,4.380952380952381,32.38095238095238,1,82.0947,0.09523809523809523,3,11.266190476190477,16.59,-0.5780666666666666,0.44566666666666666,0.5543333333333332,0.0
693,969,5.0,7.642857142857142,32.642857142857146,0,65.4083,0.0,2,9.297857142857143,16.59,-0.3612,0.217,0.783,0.0
698,974,13.666666666666666,21.5,54.5,1,47.1683,0.8333333333333331,2,6.093333333333333,8.22,-0.71835,0.213,0.7869999999999999,0.0
700,976,1.2,16.9,44.9,0,71.5148,0.1,3,5.162000000000001,8.22,-0.430375,0.26249999999999996,0.7375,0.0
701,977,1.5,0.0,25.0,1,89.9805,0.0,3,11.33,16.59,0.0,0.0,1.0,0.0
702,979,2.88,21.72,47.72,1,83.2849,0.04,1,10.7736,23.21,-0.5787,0.2312,0.7688,0.0
703,980,1.0,33.5,55.5,1,54.6072,0.125,3,13.0775,16.59,-0.78015,0.347,0.653,0.0
704,981,3.142857142857143,10.0,37.0,1,36.7009,0.0,2,11.148571428571428,16.59,-0.312575,0.20725,0.70225,0.09025
705,982,2.5714285714285716,10.357142857142858,43.35714285714285,1,54.5812,0.14285714285714285,2,11.640769230769232,16.59,-0.85745,0.345,0.655,0.0
706,983,1.863636363636364,10.545454545454543,37.54545454545455,1,71.7053,0.13636363636363635,2,9.635,16.59,-0.43575,0.23900000000000002,0.761,0.0
708,985,3.574074074074074,13.481481481481481,42.481481481481474,1,96.1834,0.25925925925925924,2,10.274074074074074,23.21,-0.43769166666666665,0.25300000000000006,0.7376666666666667,0.009333333333333334
712,990,1.5,15.5,40.5,1,21.4954,0.0,3,8.95,11.6,-0.875,0.342,0.603,0.055
715,997,3.7142857142857135,9.380952380952381,36.38095238095238,1,79.6569,0.09523809523809523,2,11.01047619047619,18.81,0.04249999999999998,0.216,0.6953333333333335,0.08866666666666667
718,1001,1.75,24.75,47.75,1,56.7709,0.0,2,8.7,17.67,-0.6808,0.113,0.887,0.0
719,1002,3.1333333333333333,9.066666666666666,47.06666666666667,1,63.6659,0.0,2,6.468666666666667,16.59,-0.48385,0.313,0.58,0.107
720,1004,2.3461538461538463,22.69230769230769,45.69230769230769,1,87.2975,0.11538461538461538,2,8.578846153846154,16.59,-0.3228714285714286,0.20657142857142857,0.7495714285714286,0.04385714285714286
721,1005,2.888888888888889,9.944444444444443,35.944444444444436,1,70.6652,0.05555555555555556,2,11.411111111111111,17.67,-0.513775,0.16625,0.788,0.04575
724,1010,3.75,24.5,49.5,1,28.385,0.0,3,6.71,16.59,0.0,0.0,1.0,0.0
729,1017,6.0,20.0,45.0,1,25.1204,0.0,3,13.615,17.67,0.5106,0.0,0.887,0.113
733,1022,2.1363636363636362,10.818181818181818,46.81818181818182,1,75.2825,0.13636363636363635,2,7.337272727272726,16.59,-0.6480666666666667,0.19299999999999998,0.807,0.0
735,1027,1.25,26.25,53.25,1,33.0152,0.0,3,11.47,16.59,-0.5594666666666667,0.19366666666666665,0.8003333333333332,0.005999999999999999
736,1030,1.1111111111111112,34.111111111111114,59.111111111111114,1,62.4209,0.22222222222222224,3,7.151111111111112,11.37,-0.5171250000000001,0.21699999999999997,0.773,0.01
738,1032,2.0,2.75,28.75,1,43.1773,0.25,2,11.415,17.67,-0.6808,0.384,0.616,0.0
739,1033,3.6521739130434785,26.39130434782609,48.39130434782609,1,74.9264,0.0,2,9.612173913043478,17.67,-0.38927142857142855,0.17542857142857143,0.7438571428571429,0.08071428571428571
741,1035,2.0,29.0,55.0,1,28.3839,1.0,3,16.59,16.59,-0.9956,0.352,0.648,0.0
743,1037,2.9714285714285715,10.128571428571428,45.12857142857143,1,99.1059,0.014285714285714284,2,9.829428571428572,17.67,-0.561875,0.2855,0.7145,0.0
745,1040,4.5,4.166666666666667,34.166666666666664,1,36.5404,0.0,2,7.821666666666665,16.59,-0.7027,0.321,0.635,0.044
748,1043,3.7058823529411766,7.411764705882352,33.411764705882355,1,74.2157,0.0,2,10.373529411764705,16.59,-0.34393333333333337,0.18966666666666665,0.7286666666666667,0.08133333333333333
751,1047,3.875,7.25,44.25,0,48.3283,0.0,3,10.12125,42.38,-0.4221,0.1745,0.8255,0.0
752,1048,2.774193548387097,10.580645161290322,33.58064516129032,1,87.9561,0.06451612903225806,2,6.637666666666666,13.42,-0.91,0.213,0.765,0.022
757,1054,2.3947368421052633,10.447368421052632,45.44736842105264,1,90.1557,0.02631578947368421,2,10.900526315789472,16.59,-0.6011000000000002,0.17933333333333332,0.8092222222222222,0.011555555555555555
758,1056,1.855421686746988,10.240963855421684,36.24096385542168,1,98.9836,0.1325301204819277,2,9.348915662650601,42.38,-0.4199954545454545,0.2268636363636363,0.7283181818181818,0.04486363636363637
760,1059,1.75,17.5,47.5,0,26.5359,0.0,3,8.295,16.59,-0.8504,0.21100000000000002,0.7475,0.041
761,1060,3.615384615384616,8.23076923076923,36.230769230769226,1,55.1565,0.0,2,10.505,16.59,-0.6587,0.43900000000000006,0.5006666666666666,0.06033333333333333
763,1062,2.888888888888889,6.0,34.0,0,45.538999999999994,0.3333333333333333,3,8.865555555555556,20.52,-0.8079000000000001,0.262,0.738,0.0
764,1063,3.4255319148936163,7.723404255319148,40.723404255319146,1,96.7063,0.021276595744680847,1,9.999787234042552,16.59,-0.51575,0.23249999999999998,0.732375,0.035
765,1065,2.0,19.0,42.0,1,44.6116,0.0,2,5.936,14.73,-0.765,0.388,0.612,0.0
769,1072,2.8666666666666667,5.933333333333334,32.93333333333333,1,62.4126,0.0,2,8.592666666666666,16.59,0.0,0.0,1.0,0.0
770,1073,1.5,29.0,51.0,1,25.3544,0.0,3,6.9075,7.11,-0.5106,0.137,0.863,0.0
773,1079,2.166666666666667,5.416666666666668,29.41666666666667,1,54.1057,0.25,2,8.611666666666666,16.59,-0.6690714285714285,0.30100000000000005,0.6704285714285714,0.02857142857142857
776,1084,2.0,14.523809523809526,42.52380952380953,1,72.80199999999999,0.09523809523809523,2,10.478571428571428,16.59,-0.9259,0.244,0.707,0.049
777,1085,2.7692307692307687,5.0769230769230775,40.07692307692308,1,69.4395,0.0,2,10.64,22.89,-0.7579,0.254,0.746,0.0
780,1090,2.0,11.111111111111109,41.111111111111114,1,46.9489,0.0,3,7.571111111111111,16.59,-0.1205,0.1555,0.254,0.5905
782,1092,2.142857142857143,10.857142857142858,53.85714285714285,1,41.3305,0.14285714285714285,3,12.801428571428573,23.21,-0.9451,0.364,0.636,0.0
784,1094,3.678571428571429,5.642857142857142,33.642857142857146,1,88.0631,0.0,2,9.3675,16.59,-0.44018571428571424,0.18214285714285713,0.8067142857142857,0.011142857142857144
785,1095,2.5,27.8,52.8,1,58.2056,0.1,2,9.586,16.59,-0.49717500000000003,0.14024999999999999,0.83675,0.02325
787,1097,2.476190476190476,13.714285714285715,41.714285714285715,1,71.7053,0.09523809523809523,2,11.755714285714285,20.52,-0.42556000000000005,0.12999999999999998,0.8522000000000001,0.0178
788,1098,2.25,28.75,55.75,1,41.8688,0.25,3,9.0225,15.38,-0.5836,0.196,0.804,0.0
